Date,Team,Opponent,Location,Spread,Total (O/U),Moneyline,Score,MOV,ATS Margin,Combined,O/U Margin
2024-02-18,Siena,Canisius,Home,5,136.5,195,64-73,-9,-4,137,0.5
2024-02-18,UTSA,Temple,Away,7,154.5,250,77-83,-6,1,160,5.5
2024-02-18,Temple,UTSA,Home,-7,154.5,-300,83-77,6,-1,160,5.5
2024-02-18,Tulane,E Carolina,Away,2.5,150,135,67-81,-14,-11.5,148,-2
2024-02-18,E Carolina,Tulane,Home,-2.5,150,-155,81-67,14,11.5,148,-2
2024-02-18,Northwestern,Indiana,Away,2.5,138,125,76-72,4,6.5,148,10
2024-02-18,Indiana,Northwestern,Home,-2.5,138,-147,72-76,-4,-6.5,148,10
2024-02-18,Memphis,S Methodist,Away,5.5,156.5,195,79-106,-27,-21.5,185,28.5
2024-02-18,S Methodist,Memphis,Home,-5.5,156.5,-225,106-79,27,21.5,185,28.5
2024-02-18,North Texas,UAB,Away,3,131,147,62-71,-9,-6,133,2
2024-02-18,UAB,North Texas,Home,-3,131,-167,71-62,9,6,133,2
2024-02-18,Seton Hall,St Johns,Away,6.5,144,232,68-62,6,12.5,130,-14
2024-02-18,St Johns,Seton Hall,Home,-6.5,144,-277,62-68,-6,-12.5,130,-14
2024-02-18,Rutgers,Minnesota,Away,5.5,132.5,207,70-81,-11,-5.5,151,18.5
2024-02-18,Minnesota,Rutgers,Home,-5.5,132.5,-252,81-70,11,5.5,151,18.5
2024-02-18,Utah,UCLA,Away,5,134.5,200,70-69,1,6,139,4.5
2024-02-18,UCLA,Utah,Home,-5,134.5,-250,69-70,-1,-6,139,4.5
2024-02-19,Colgate,Lafayette,Away,-9,133,-466,67-62,5,-4,129,-4
2024-02-19,Lafayette,Colgate,Home,9,133,331,62-67,-5,4,129,-4
2024-02-19,Wm & Mary,Col Charlestn,Away,16.5,148.5,1150,57-65,-8,8.5,122,-26.5
2024-02-19,Col Charlestn,Wm & Mary,Home,-16.5,148.5,-2500,65-57,8,-8.5,122,-26.5
2024-02-19,Florida A&M,Alcorn St,Away,10.5,140.5,444,68-79,-11,-0.5,147,6.5
2024-02-19,Alcorn St,Florida A&M,Home,-10.5,140.5,-679,79-68,11,0.5,147,6.5
2024-02-19,TX A&M-Com,Incar Word,Away,1,142,-110,76-72,4,5,148,6
2024-02-19,Incar Word,TX A&M-Com,Home,-1,142,-110,72-76,-4,-5,148,6
2024-02-19,Beth-Cook,Jackson St,Away,6,148,200,60-61,-1,5,121,-27
2024-02-19,Jackson St,Beth-Cook,Home,-6,148,-250,61-60,1,-5,121,-27
2024-02-19,Virginia,VA Tech,Away,3.5,127.5,145,41-75,-34,-30.5,116,-11.5
2024-02-19,VA Tech,Virginia,Home,-3.5,127.5,-175,75-41,34,30.5,116,-11.5
2024-02-19,Iowa St,Houston,Away,8,132,340,65-73,-8,0,138,6
2024-02-19,Houston,Iowa St,Home,-8,132,-420,73-65,8,0,138,6
2024-02-19,Lamar,SE Louisiana,Away,4.5,143.5,170,77-72,5,9.5,149,5.5
2024-02-19,SE Louisiana,Lamar,Home,-4.5,143.5,-205,72-77,-5,-9.5,149,5.5
2024-02-19,Morgan St,Delaware St,Away,5,146,179,58-80,-22,-17,138,-8
2024-02-19,Delaware St,Morgan St,Home,-5,146,-225,80-58,22,17,138,-8
2024-02-19,NC Central,Norfolk St,Away,7,136,245,74-80,-6,1,154,18
2024-02-19,Norfolk St,NC Central,Home,-7,136,-324,80-74,6,-1,154,18
2024-02-19,Coppin St,Maryland ES,Away,6.5,122.5,230,67-75,-8,-1.5,142,19.5
2024-02-19,Maryland ES,Coppin St,Home,-6.5,122.5,-285,75-67,8,1.5,142,19.5
2024-02-19,S Car State,Howard,Away,9,149,340,75-68,7,16,143,-6
2024-02-19,Howard,S Car State,Home,-9,149,-440,68-75,-7,-16,143,-6
2024-02-19,Ark Pine Bl,Alab A&M,Away,3,154,130,67-75,-8,-5,142,-12
2024-02-19,Alab A&M,Ark Pine Bl,Home,-3,154,-150,75-67,8,5,142,-12
2024-02-19,NW State,TX A&M-CC,Away,12.5,140.5,550,61-72,-11,1.5,133,-7.5
2024-02-19,TX A&M-CC,NW State,Home,-12.5,140.5,-800,72-61,11,-1.5,133,-7.5
2024-02-19,Nicholls,New Orleans,Away,-1.5,150.5,-120,89-77,12,10.5,166,15.5
2024-02-19,New Orleans,Nicholls,Home,1.5,150.5,100,77-89,-12,-10.5,166,15.5
2024-02-19,Southern,TX Southern,Away,2.5,137.5,118,56-68,-12,-9.5,124,-13.5
2024-02-19,TX Southern,Southern,Home,-2.5,137.5,-138,68-56,12,9.5,124,-13.5
2024-02-19,Miss Val St,Alabama St,Away,15.5,130.5,900,46-61,-15,0.5,107,-23.5
2024-02-19,Alabama St,Miss Val St,Home,-15.5,130.5,-1600,61-46,15,-0.5,107,-23.5
2024-02-19,Grambling St,Prairie View,Away,1,137,100,83-74,9,10,157,20
2024-02-19,Prairie View,Grambling St,Home,-1,137,-120,74-83,-9,-10,157,20
2024-02-19,Kansas St,Texas,Away,9,139.5,350,56-62,-6,3,118,-21.5
2024-02-19,Texas,Kansas St,Home,-9,139.5,-430,62-56,6,-3,118,-21.5
2024-02-20,San Francisco,St Marys,Away,7.5,133.5,290,66-70,-4,3.5,136,2.5
2024-02-20,St Marys,San Francisco,Home,-7.5,133.5,-375,70-66,4,-3.5,136,2.5
2024-02-20,Ball St,N Illinois,Away,1,146.5,-102,70-63,7,8,133,-13.5
2024-02-20,N Illinois,Ball St,Home,-1,146.5,-118,63-70,-7,-8,133,-13.5
2024-02-20,Bowling Grn,Central Mich,Away,2.5,138.5,122,60-62,-2,0.5,122,-16.5
2024-02-20,Central Mich,Bowling Grn,Home,-2.5,138.5,-143,62-60,2,-0.5,122,-16.5
2024-02-20,S Indiana,Morehead St,Away,15.5,137.5,829,80-73,7,22.5,153,15.5
2024-02-20,Morehead St,S Indiana,Home,-15.5,137.5,-1402,73-80,-7,-22.5,153,15.5
2024-02-20,Saint Louis,Duquesne,Away,9,152,341,66-81,-15,-6,147,-5
2024-02-20,Duquesne,Saint Louis,Home,-9,152,-451,81-66,15,6,147,-5
2024-02-20,VCU,U Mass,Away,2.5,144,130,52-74,-22,-19.5,126,-18
2024-02-20,U Mass,VCU,Home,-2.5,144,-150,74-52,22,19.5,126,-18
2024-02-20,Butler,Villanova,Away,6.5,140,240,62-72,-10,-3.5,134,-6
2024-02-20,Villanova,Butler,Home,-6.5,140,-299,72-62,10,3.5,134,-6
2024-02-20,Syracuse,NC State,Away,6,151,241,87-83,4,10,170,19
2024-02-20,NC State,Syracuse,Home,-6,151,-301,83-87,-4,-10,170,19
2024-02-20,Boston Col,Florida St,Away,4,150.5,170,76-84,-8,-4,160,9.5
2024-02-20,Florida St,Boston Col,Home,-4,150.5,-195,84-76,8,4,160,9.5
2024-02-20,UCF,W Virginia,Away,-2.5,144,-145,67-77,-10,-12.5,144,0
2024-02-20,W Virginia,UCF,Home,2.5,144,125,77-67,10,12.5,144,0
2024-02-20,Arkansas,Texas A&M,Away,11.5,145,525,78-71,7,18.5,149,4
2024-02-20,Texas A&M,Arkansas,Home,-11.5,145,-750,71-78,-7,-18.5,149,4
2024-02-20,Tennessee,Missouri,Away,-12,148.5,-900,72-67,5,-7,139,-9.5
2024-02-20,Missouri,Tennessee,Home,12,148.5,600,67-72,-5,7,139,-9.5
2024-02-20,Fordham,Davidson,Away,6.5,136.5,240,53-68,-15,-8.5,121,-15.5
2024-02-20,Davidson,Fordham,Home,-6.5,136.5,-285,68-53,15,8.5,121,-15.5
2024-02-20,Kent St,Ohio,Away,4,148,155,57-63,-6,-2,120,-28
2024-02-20,Ohio,Kent St,Home,-4,148,-184,63-57,6,2,120,-28
2024-02-20,E Michigan,Buffalo,Away,3.5,145,150,69-78,-9,-5.5,147,2
2024-02-20,Buffalo,E Michigan,Home,-3.5,145,-180,78-69,9,5.5,147,2
2024-02-20,Akron,Toledo,Away,2,150,115,64-72,-8,-6,136,-14
2024-02-20,Toledo,Akron,Home,-2,150,-135,72-64,8,6,136,-14
2024-02-20,Miami (OH),W Michigan,Away,-3.5,142.5,-169,58-77,-19,-22.5,135,-7.5
2024-02-20,W Michigan,Miami (OH),Home,3.5,142.5,143,77-58,19,22.5,135,-7.5
2024-02-20,Iowa,Michigan St,Away,9.5,154.5,375,78-71,7,16.5,149,-5.5
2024-02-20,Michigan St,Iowa,Home,-9.5,154.5,-500,71-78,-7,-16.5,149,-5.5
2024-02-20,Connecticut,Creighton,Away,-2.5,144.5,-152,66-85,-19,-21.5,151,6.5
2024-02-20,Creighton,Connecticut,Home,2.5,144.5,132,85-66,19,21.5,151,6.5
2024-02-20,Pittsburgh,Wake Forest,Away,6,145.5,208,58-91,-33,-27,149,3.5
2024-02-20,Wake Forest,Pittsburgh,Home,-6,145.5,-254,91-58,33,27,149,3.5
2024-02-20,Baylor,BYU,Away,3.5,153.5,156,71-78,-7,-3.5,149,-4.5
2024-02-20,BYU,Baylor,Home,-3.5,153.5,-186,78-71,7,3.5,149,-4.5
2024-02-20,TX Christian,Texas Tech,Away,5.5,147.5,195,81-82,-1,4.5,163,15.5
2024-02-20,Texas Tech,TX Christian,Home,-5.5,147.5,-225,82-81,1,-4.5,163,15.5
2024-02-20,San Diego St,Utah St,Away,3,145.5,140,63-68,-5,-2,131,-14.5
2024-02-20,Utah St,San Diego St,Home,-3,145.5,-165,68-63,5,2,131,-14.5
2024-02-20,Maryland,Wisconsin,Away,7.5,131,269,70-74,-4,3.5,144,13
2024-02-20,Wisconsin,Maryland,Home,-7.5,131,-341,74-70,4,-3.5,144,13
2024-02-20,San Jose St,Boise St,Away,16,141.5,1000,50-82,-32,-16,132,-9.5
2024-02-20,Boise St,San Jose St,Home,-16,141.5,-1800,82-50,32,16,132,-9.5
2024-02-20,Wyoming,Nevada,Away,14,145.5,750,58-76,-18,-4,134,-11.5
2024-02-20,Nevada,Wyoming,Home,-14,145.5,-1200,76-58,18,4,134,-11.5
2024-02-21,Lehigh,Army,Away,-2.5,129.5,-145,85-54,31,28.5,139,9.5
2024-02-21,Army,Lehigh,Home,2.5,129.5,120,54-85,-31,-28.5,139,9.5
2024-02-21,Indiana St,Valparaiso,Away,-14,159.5,-1200,83-64,19,5,147,-12.5
2024-02-21,Valparaiso,Indiana St,Home,14,159.5,750,64-83,-19,-5,147,-12.5
2024-02-21,Evansville,IL-Chicago,Away,3.5,144.5,145,79-88,-9,-5.5,167,22.5
2024-02-21,IL-Chicago,Evansville,Home,-3.5,144.5,-175,88-79,9,5.5,167,22.5
2024-02-21,Murray St,S Illinois,Away,4.5,135.5,172,68-72,-4,0.5,140,4.5
2024-02-21,S Illinois,Murray St,Home,-4.5,135.5,-207,72-68,4,-0.5,140,4.5
2024-02-21,Bradley,Missouri St,Away,-3,143.5,-150,86-62,24,21,148,4.5
2024-02-21,Missouri St,Bradley,Home,3,143.5,130,62-86,-24,-21,148,4.5
2024-02-21,Belmont,Drake,Away,9.5,155.5,425,69-84,-15,-5.5,153,-2.5
2024-02-21,Drake,Belmont,Home,-9.5,155.5,-600,84-69,15,5.5,153,-2.5
2024-02-21,Charl South,SC Upstate,Away,5.5,142.5,193,63-60,3,8.5,123,-19.5
2024-02-21,SC Upstate,Charl South,Home,-5.5,142.5,-246,60-63,-3,-8.5,123,-19.5
2024-02-21,Providence,Xavier,Away,5,153.5,183,79-75,4,9,154,0.5
2024-02-21,Xavier,Providence,Home,-5,153.5,-220,75-79,-4,-9,154,0.5
2024-02-21,Dayton,Geo Mason,Away,-3.5,133.5,-172,67-71,-4,-7.5,138,4.5
2024-02-21,Geo Mason,Dayton,Home,3.5,133.5,146,71-67,4,7.5,138,4.5
2024-02-21,Coastal Car,Georgia St,Away,10,152,413,71-72,-1,9,143,-9
2024-02-21,Georgia St,Coastal Car,Home,-10,152,-569,72-71,1,-9,143,-9
2024-02-21,Bucknell,Holy Cross,Away,-2.5,135,-142,59-73,-14,-16.5,132,-3
2024-02-21,Holy Cross,Bucknell,Home,2.5,135,120,73-59,14,16.5,132,-3
2024-02-21,Pepperdine,Pacific,Away,-7.5,149.5,-326,89-70,19,11.5,159,9.5
2024-02-21,Pacific,Pepperdine,Home,7.5,149.5,259,70-89,-19,-11.5,159,9.5
2024-02-21,Citadel,Mercer,Away,7,135.5,241,78-87,-9,-2,165,29.5
2024-02-21,Mercer,Citadel,Home,-7,135.5,-301,87-78,9,2,165,29.5
2024-02-21,VMI,E Tenn St,Away,18.5,148.5,1150,69-82,-13,5.5,151,2.5
2024-02-21,E Tenn St,VMI,Home,-18.5,148.5,-2400,82-69,13,-5.5,151,2.5
2024-02-21,W Carolina,NC-Grnsboro,Away,3.5,139.5,162,65-71,-6,-2.5,136,-3.5
2024-02-21,NC-Grnsboro,W Carolina,Home,-3.5,139.5,-182,71-65,6,2.5,136,-3.5
2024-02-21,Wofford,Chattanooga,Away,7.5,147,295,65-81,-16,-8.5,146,-1
2024-02-21,Chattanooga,Wofford,Home,-7.5,147,-365,81-65,16,8.5,146,-1
2024-02-21,Furman,Samford,Away,7.5,163.5,261,72-74,-2,5.5,146,-17.5
2024-02-21,Samford,Furman,Home,-7.5,163.5,-330,74-72,2,-5.5,146,-17.5
2024-02-21,Colorado St,New Mexico,Away,8,157,277,66-68,-2,6,134,-23
2024-02-21,New Mexico,Colorado St,Home,-8,157,-353,68-66,2,-6,134,-23
2024-02-21,NC-Asheville,Longwood,Away,1,150,102,75-80,-5,-4,155,5
2024-02-21,Longwood,NC-Asheville,Home,-1,150,-122,80-75,5,4,155,5
2024-02-21,St Bonavent,La Salle,Away,-5.5,146,-251,59-72,-13,-18.5,131,-15
2024-02-21,La Salle,St Bonavent,Home,5.5,146,206,72-59,13,18.5,131,-15
2024-02-21,Presbyterian,Winthrop,Away,9,148,360,78-55,23,32,133,-15
2024-02-21,Winthrop,Presbyterian,Home,-9,148,-500,55-78,-23,-32,133,-15
2024-02-21,Illinois,Penn St,Away,-7.5,156.5,-351,89-90,-1,-8.5,179,22.5
2024-02-21,Penn St,Illinois,Home,7.5,156.5,276,90-89,1,8.5,179,22.5
2024-02-21,Richmond,Rhode Island,Away,-5,143,-213,85-77,8,3,162,19
2024-02-21,Rhode Island,Richmond,Home,5,143,177,77-85,-8,-3,162,19
2024-02-21,Geo Wshgtn,St Josephs,Away,13.5,160,625,75-79,-4,9.5,154,-6
2024-02-21,St Josephs,Geo Wshgtn,Home,-13.5,160,-950,79-75,4,-9.5,154,-6
2024-02-21,Duke,Miami,Away,-7,148.5,-350,84-55,29,22,139,-9.5
2024-02-21,Miami,Duke,Home,7,148.5,260,55-84,-29,-22,139,-9.5
2024-02-21,Notre Dame,Louisville,Away,3,136.5,135,72-50,22,25,122,-14.5
2024-02-21,Louisville,Notre Dame,Home,-3,136.5,-160,50-72,-22,-25,122,-14.5
2024-02-21,Clemson,GA Tech,Away,-8,146.5,-360,81-57,24,16,138,-8.5
2024-02-21,GA Tech,Clemson,Home,8,146.5,285,57-81,-24,-16,138,-8.5
2024-02-21,Oklahoma St,Cincinnati,Away,10,139.5,425,80-76,4,14,156,16.5
2024-02-21,Cincinnati,Oklahoma St,Home,-10,139.5,-575,76-80,-4,-14,156,16.5
2024-02-22,Radford,Gard-Webb,Away,5,143.5,185,90-74,16,21,164,20.5
2024-02-22,Gard-Webb,Radford,Home,-5,143.5,-225,74-90,-16,-21,164,20.5
2024-02-21,St Johns,Georgetown,Away,-10,150.5,-563,90-85,5,-5,175,24.5
2024-02-21,Georgetown,St Johns,Home,10,150.5,410,85-90,-5,5,175,24.5
2024-02-21,Boston U,American,Away,6.5,128.5,230,67-52,15,21.5,119,-9.5
2024-02-21,American,Boston U,Home,-6.5,128.5,-301,52-67,-15,-21.5,119,-9.5
2024-02-21,Florida,Alabama,Away,10,174.5,400,93-98,-5,5,191,16.5
2024-02-21,Alabama,Florida,Home,-10,174.5,-550,98-93,5,-5,191,16.5
2024-02-21,Navy,Loyola-MD,Away,1.5,131,102,69-62,7,8.5,131,0
2024-02-21,Loyola-MD,Navy,Home,-1.5,131,-122,62-69,-7,-8.5,131,0
2024-02-21,Middle Tenn,Jksnville St,Away,6,131.5,225,68-76,-8,-2,144,12.5
2024-02-21,Jksnville St,Middle Tenn,Home,-6,131.5,-275,76-68,8,2,144,12.5
2024-02-21,James Mad,Marshall,Away,-7,156,-297,84-58,26,19,142,-14
2024-02-21,Marshall,James Mad,Home,7,156,239,58-84,-26,-19,142,-14
2024-02-21,N Iowa,Illinois St,Away,-1.5,131.5,-127,73-81,-8,-9.5,154,22.5
2024-02-21,Illinois St,N Iowa,Home,1.5,131.5,108,81-73,8,9.5,154,22.5
2024-02-21,S Florida,UTSA,Away,-6,156,-280,66-61,5,-1,127,-29
2024-02-21,UTSA,S Florida,Home,6,156,235,61-66,-5,1,127,-29
2024-02-21,Rice,UAB,Away,11,148.5,510,94-71,23,34,165,16.5
2024-02-21,UAB,Rice,Home,-11,148.5,-660,71-94,-23,-34,165,16.5
2024-02-21,Charlotte,Memphis,Away,6,147,235,52-76,-24,-18,128,-19
2024-02-21,Memphis,Charlotte,Home,-6,147,-280,76-52,24,18,128,-19
2024-02-21,Nebraska,Indiana,Away,1.5,150.5,110,85-70,15,16.5,155,4.5
2024-02-21,Indiana,Nebraska,Home,-1.5,150.5,-130,70-85,-15,-16.5,155,4.5
2024-02-21,Georgia,Vanderbilt,Away,-1,144.5,-122,76-64,12,11,140,-4.5
2024-02-21,Vanderbilt,Georgia,Home,1,144.5,104,64-76,-12,-11,140,-4.5
2024-02-21,DePaul,Marquette,Away,27.5,150.5,1700,71-105,-34,-6.5,176,25.5
2024-02-21,Marquette,DePaul,Home,-27.5,150.5,-10000,105-71,34,6.5,176,25.5
2024-02-21,Kentucky,LSU,Away,-6.5,163.5,-250,74-75,-1,-7.5,149,-14.5
2024-02-21,LSU,Kentucky,Home,6.5,163.5,210,75-74,1,7.5,149,-14.5
2024-02-21,Mississippi,Miss State,Away,6.5,141,250,71-83,-12,-5.5,154,13
2024-02-21,Miss State,Mississippi,Home,-6.5,141,-300,83-71,12,5.5,154,13
2024-02-21,Tulsa,Wichita St,Away,7,147,245,63-79,-16,-9,142,-5
2024-02-21,Wichita St,Tulsa,Home,-7,147,-306,79-63,16,9,142,-5
2024-02-21,UNLV,Air Force,Away,-6.5,131.5,-290,72-43,29,22.5,115,-16.5
2024-02-21,Air Force,UNLV,Home,6.5,131.5,235,43-72,-29,-22.5,115,-16.5
2024-02-22,NC A&T,Stony Brook,Away,14.5,136,850,64-80,-16,-1.5,144,8
2024-02-22,Stony Brook,NC A&T,Home,-14.5,136,-1600,80-64,16,1.5,144,8
2024-02-22,Monmouth,Towson,Away,7,138,240,61-80,-19,-12,141,3
2024-02-22,Towson,Monmouth,Home,-7,138,-300,80-61,19,12,141,3
2024-02-22,Hampton,Campbell,Away,9.5,148.5,357,72-68,4,13.5,140,-8.5
2024-02-22,Campbell,Hampton,Home,-9.5,148.5,-476,68-72,-4,-13.5,140,-8.5
2024-02-22,Elon,Northeastrn,Away,10.5,143,375,58-61,-3,7.5,119,-24
2024-02-22,Northeastrn,Elon,Home,-10.5,143,-505,61-58,3,-7.5,119,-24
2024-02-22,Drexel,Hofstra,Away,4,136.5,157,57-69,-12,-8,126,-10.5
2024-02-22,Hofstra,Drexel,Home,-4,136.5,-177,69-57,12,8,126,-10.5
2024-02-22,Merrimack,St Fran (PA),Home,-15,133.5,-1281,71-60,11,-4,131,-2.5
2024-02-22,St Fran (PA),Merrimack,Away,15,133.5,705,60-71,-11,4,131,-2.5
2024-02-22,Wright St,Detroit,Away,-10.5,162,-675,93-78,15,4.5,171,9
2024-02-22,Detroit,Wright St,Home,10.5,162,490,78-93,-15,-4.5,171,9
2024-02-22,Oakland,Rob Morris,Away,-4.5,147.5,-205,63-43,20,15.5,106,-41.5
2024-02-22,Rob Morris,Oakland,Home,4.5,147.5,175,43-63,-20,-15.5,106,-41.5
2024-02-22,Cleveland St,N Kentucky,Away,2.5,146.5,125,73-75,-2,0.5,148,1.5
2024-02-22,N Kentucky,Cleveland St,Home,-2.5,146.5,-147,75-73,2,-0.5,148,1.5
2024-02-22,Morehead St,W Illinois,Away,-5,129,-218,78-57,21,16,135,6
2024-02-22,W Illinois,Morehead St,Home,5,129,180,57-78,-21,-16,135,6
2024-02-22,AR Lit Rock,SE Missouri,Away,-7,150,-330,83-61,22,15,144,-6
2024-02-22,SE Missouri,AR Lit Rock,Home,7,150,261,61-83,-22,-15,144,-6
2024-02-22,E Illinois,TN State,Away,6,135,220,73-78,-5,1,151,16
2024-02-22,TN State,E Illinois,Home,-6,135,-270,78-73,5,-1,151,16
2024-02-22,S Alabama,S Mississippi,Away,4,146.5,158,83-64,19,23,147,0.5
2024-02-22,S Mississippi,S Alabama,Home,-4,146.5,-189,64-83,-19,-23,147,0.5
2024-02-22,Louisiana,UL Monroe,Away,-6.5,143.5,-275,59-66,-7,-13.5,125,-18.5
2024-02-22,UL Monroe,Louisiana,Home,6.5,143.5,230,66-59,7,13.5,125,-18.5
2024-02-22,Texas St,GA Southern,Away,2.5,140.5,120,76-84,-8,-5.5,160,19.5
2024-02-22,GA Southern,Texas St,Home,-2.5,140.5,-142,84-76,8,5.5,160,19.5
2024-02-22,Troy,Arkansas St,Away,2,154.5,115,71-79,-8,-6,150,-4.5
2024-02-22,Arkansas St,Troy,Home,-2,154.5,-135,79-71,8,6,150,-4.5
2024-02-22,Binghamton,Mass Lowell,Away,8.5,141.5,360,80-87,-7,1.5,167,25.5
2024-02-22,Mass Lowell,Binghamton,Home,-8.5,141.5,-470,87-80,7,-1.5,167,25.5
2024-02-22,Vermont,Albany,Away,-11,143.5,-625,94-80,14,3,174,30.5
2024-02-22,Albany,Vermont,Home,11,143.5,455,80-94,-14,-3,174,30.5
2024-02-22,Oral Roberts,Neb Omaha,Away,4.5,155,164,70-71,-1,3.5,141,-14
2024-02-22,Neb Omaha,Oral Roberts,Home,-4.5,155,-198,71-70,1,-3.5,141,-14
2024-02-22,St. Thomas,N Dakota St,Away,-1.5,138,-135,50-64,-14,-15.5,114,-24
2024-02-22,N Dakota St,St. Thomas,Home,1.5,138,114,64-50,14,15.5,114,-24
2024-02-22,Kennesaw St,Fla Gulf Cst,Away,3,154,135,74-67,7,10,141,-13
2024-02-22,Fla Gulf Cst,Kennesaw St,Home,-3,154,-160,67-74,-7,-10,141,-13
2024-02-22,Loyola Mymt,Santa Clara,Away,10,145,412,55-65,-10,0,120,-25
2024-02-22,Santa Clara,Loyola Mymt,Home,-10,145,-567,65-55,10,0,120,-25
2024-02-22,Gonzaga,Portland,Away,-22,163.5,-3470,86-65,21,-1,151,-12.5
2024-02-22,Portland,Gonzaga,Home,22,163.5,1557,65-86,-21,1,151,-12.5
2024-02-22,Le Moyne,LIU,Away,-3,148.5,-166,64-76,-12,-15,140,-8.5
2024-02-22,LIU,Le Moyne,Home,3,148.5,140,76-64,12,15,140,-8.5
2024-02-22,E Washingtn,N Arizona,Away,-9,157.5,-455,71-78,-7,-16,149,-8.5
2024-02-22,N Arizona,E Washingtn,Home,9,157.5,350,78-71,7,16,149,-8.5
2024-02-22,Cal Baptist,Abl Christian,Away,2.5,135.5,135,65-71,-6,-3.5,136,0.5
2024-02-22,Abl Christian,Cal Baptist,Home,-2.5,135.5,-155,71-65,6,3.5,136,0.5
2024-02-22,Ste F Austin,Seattle,Away,7,137,265,49-69,-20,-13,118,-19
2024-02-22,Seattle,Ste F Austin,Home,-7,137,-315,69-49,20,13,118,-19
2024-02-22,Liberty,Florida Intl,Away,-7.5,143.5,-355,71-76,-5,-12.5,147,3.5
2024-02-22,Florida Intl,Liberty,Home,7.5,143.5,279,76-71,5,12.5,147,3.5
2024-02-22,Sam Hous St,N Mex State,Away,-1.5,135.5,-125,79-58,21,19.5,137,1.5
2024-02-22,N Mex State,Sam Hous St,Home,1.5,135.5,107,58-79,-21,-19.5,137,1.5
2024-02-22,UC Davis,Cal St Nrdge,Away,-1.5,150,-123,66-65,1,-0.5,131,-19
2024-02-22,Cal St Nrdge,UC Davis,Home,1.5,150,105,65-66,-1,0.5,131,-19
2024-02-22,CS Bakersfld,Lg Beach St,Away,10.5,146.5,440,66-79,-13,-2.5,145,-1.5
2024-02-22,Lg Beach St,CS Bakersfld,Home,-10.5,146.5,-600,79-66,13,2.5,145,-1.5
2024-02-22,F Dickinson,Sacred Hrt,Away,4,158.5,152,91-99,-8,-4,190,31.5
2024-02-22,Sacred Hrt,F Dickinson,Home,-4,158.5,-188,99-91,8,4,190,31.5
2024-02-22,Maryland BC,Maine,Away,5,151.5,186,56-62,-6,-1,118,-33.5
2024-02-22,Maine,Maryland BC,Home,-5,151.5,-236,62-56,6,1,118,-33.5
2024-02-22,Central Ark,Bellarmine,Away,5.5,143.5,186,65-68,-3,2.5,133,-10.5
2024-02-22,Bellarmine,Central Ark,Home,-5.5,143.5,-235,68-65,3,-2.5,133,-10.5
2024-02-22,Col Charlestn,Delaware,Away,-1.5,157.5,-125,90-71,19,17.5,161,3.5
2024-02-22,Delaware,Col Charlestn,Home,1.5,157.5,105,71-90,-19,-17.5,161,3.5
2024-02-22,App State,Old Dominion,Away,-9,141.5,-450,82-67,15,6,149,7.5
2024-02-22,Old Dominion,App State,Home,9,141.5,325,67-82,-15,-6,149,7.5
2024-02-22,NJIT,N Hampshire,Away,9,143,362,78-83,-5,4,161,18
2024-02-22,N Hampshire,NJIT,Home,-9,143,-523,83-78,5,-4,161,18
2024-02-22,Queens,Stetson,Away,5.5,160,220,83-75,8,13.5,158,-2
2024-02-22,Stetson,Queens,Home,-5.5,160,-270,75-83,-8,-13.5,158,-2
2024-02-22,Central Conn,Wagner,Away,1.5,125,-102,73-72,1,2.5,145,20
2024-02-22,Wagner,Central Conn,Home,-1.5,125,-118,72-73,-1,-2.5,145,20
2024-02-22,S Methodist,Fla Atlantic,Away,6.5,154,237,70-80,-10,-3.5,150,-4
2024-02-22,Fla Atlantic,S Methodist,Home,-6.5,154,-295,80-70,10,3.5,150,-4
2024-02-22,NC-Wilmgton,Wm & Mary,Away,-11,138,-633,81-65,16,5,146,8
2024-02-22,Wm & Mary,NC-Wilmgton,Home,11,138,451,65-81,-16,-5,146,8
2024-02-22,N Alabama,E Kentucky,Away,6.5,154.5,230,72-75,-3,3.5,147,-7.5
2024-02-22,E Kentucky,N Alabama,Home,-6.5,154.5,-300,75-72,3,-3.5,147,-7.5
2024-02-22,Rutgers,Purdue,Away,14.5,139,825,68-96,-28,-13.5,164,25
2024-02-22,Purdue,Rutgers,Home,-14.5,139,-1393,96-68,28,13.5,164,25
2024-02-22,Ohio St,Minnesota,Away,3,139,140,79-88,-9,-6,167,28
2024-02-22,Minnesota,Ohio St,Home,-3,139,-160,88-79,9,6,167,28
2024-02-22,TX-Pan Am,Utah Valley,Away,13.5,148.5,715,59-70,-11,2.5,129,-19.5
2024-02-22,Utah Valley,TX-Pan Am,Home,-13.5,148.5,-1148,70-59,11,-2.5,129,-19.5
2024-02-22,Grd Canyon,Tarleton St,Away,-5,143.5,-222,74-77,-3,-8,151,7.5
2024-02-22,Tarleton St,Grd Canyon,Home,5,143.5,184,77-74,3,8,151,7.5
2024-02-22,S Utah,TX-Arlington,Away,10,156,408,85-90,-5,5,175,19
2024-02-22,TX-Arlington,S Utah,Home,-10,156,-561,90-85,5,-5,175,19
2024-02-22,Kansas City,South Dakota,Away,-3,143,-165,82-78,4,1,160,17
2024-02-22,South Dakota,Kansas City,Home,3,143,145,78-82,-4,-1,160,17
2024-02-22,Denver,S Dakota St,Away,9,165.5,350,70-97,-27,-18,167,1.5
2024-02-22,S Dakota St,Denver,Home,-9,165.5,-455,97-70,27,18,167,1.5
