date,game_id,team_a,team_b,bet_spread,pred_margin,true_margin,betting_team_a,bet_on,edge,prob_cover,edge_bucket,margin_bucket,spread_bucket,bet_risked,bet_won,profit
2025-01-25,arizona_vs_colorado_20250125,arizona,Colorado,-14.5,0.7468185424804688,15.0,True,arizona,0.3744671203823502,0.8982671203823502,0.370-0.375,0.0-2.0,Large (12-20),110,True,100.0
2025-01-27,arizona_vs_iowa state_20250127,arizona,Iowa State,-2.5,2.0808558464050293,11.0,True,arizona,0.1342031018433698,0.6580031018433699,0.130-0.135,2.0-4.0,Pick'em (< 3),110,True,100.0
2025-02-08,arizona_vs_texas tech_20250208,arizona,Texas Tech,-4.0,2.3450798988342285,9.0,True,arizona,0.18847112163173052,0.7122711216317306,0.185-0.190,2.0-4.0,Small (3-7),110,True,100.0
2025-02-15,arizona_vs_houston_20250215,arizona,Houston,2.0,6.181061744689941,-4.0,True,arizona,0.12123709482682443,0.6450370948268245,0.120-0.125,6.0-8.0,Pick'em (< 3),110,False,-110.0
2025-02-22,arizona_vs_brigham young_20250222,arizona,Brigham Young,-7.0,0.9815030097961426,-1.0,True,arizona,0.2339190588807728,0.7577190588807728,0.230-0.235,0.0-2.0,Medium (7-12),110,False,-110.0
2025-02-26,arizona_vs_utah_20250226,arizona,Utah,-14.5,-1.8066816329956057,17.0,True,arizona,0.33596399758577133,0.8597639975857714,0.335-0.340,0.0-2.0,Large (12-20),110,False,-110.0
2025-03-04,arizona_vs_arizona state_20250304,arizona,Arizona State,-18.5,-4.804027557373047,13.0,True,arizona,0.35236099595000314,0.8761609959500032,0.350-0.355,4.0-6.0,Large (12-20),110,True,100.0
2025-03-13,arizona_vs_kansas_20250313,arizona,Kansas,-3.0,-1.2471771240234375,11.0,True,arizona,0.038475756394194205,0.5622757563941942,0.035-0.040,0.0-2.0,Small (3-7),110,False,-110.0
2025-03-23,arizona_vs_oregon_20250323,arizona,Oregon,-4.5,1.818972110748291,4.0,True,arizona,0.1877061518259724,0.7115061518259724,0.185-0.190,0.0-2.0,Small (3-7),110,False,-110.0
2024-11-17,arizona-state_vs_st. thomas_20241117,arizona-state,St. Thomas,-12.5,-1.4872970581054688,15.0,True,arizona-state,0.30444547169454794,0.828245471694548,0.300-0.305,0.0-2.0,Large (12-20),110,False,-110.0
2024-11-20,arizona-state_vs_cal poly_20241120,arizona-state,Cal Poly,-16.5,2.5984439849853516,4.0,True,arizona-state,0.41487888112245797,0.938678881122458,0.410-0.415,2.0-4.0,Large (12-20),110,False,-110.0
2024-12-03,arizona-state_vs_san diego_20241203,arizona-state,San Diego,-20.5,-0.1180973052978515,37.0,True,arizona-state,0.4246218072176302,0.9484218072176303,0.420-0.425,0.0-2.0,Huge (20+),110,False,-110.0
2024-12-21,arizona-state_vs_massachusetts_20241221,arizona-state,Massachusetts,-9.5,1.9150705337524416,16.0,True,arizona-state,0.31246884494143523,0.8362688449414353,0.310-0.315,0.0-2.0,Medium (7-12),110,True,100.0
2025-01-04,arizona-state_vs_colorado_20250104,arizona-state,Colorado,-5.5,-1.4489383697509766,20.0,True,arizona-state,0.11697353647380937,0.6407735364738094,0.115-0.120,0.0-2.0,Small (3-7),110,False,-110.0
2025-01-14,arizona-state_vs_ucf_20250114,arizona-state,UCF,-4.0,2.12656307220459,-6.0,True,arizona-state,0.1820313936899548,0.7058313936899548,0.180-0.185,2.0-4.0,Small (3-7),110,False,-110.0
2025-02-04,arizona-state_vs_kansas state_20250204,arizona-state,Kansas State,-3.5,-2.018302798271179,-1.0,True,arizona-state,0.028921058439229652,0.5527210584392297,0.025-0.030,2.0-4.0,Small (3-7),110,True,100.0
2025-02-15,arizona-state_vs_tcu_20250215,arizona-state,TCU,-4.5,-0.8538699150085449,-4.0,True,arizona-state,0.10355251762957696,0.627352517629577,0.100-0.105,0.0-2.0,Small (3-7),110,True,100.0
2024-11-18,arkansas_vs_pacific_20241118,arkansas,Pacific,-21.5,-0.5859565734863281,19.0,True,arkansas,0.4282162864286201,0.9520162864286201,0.425-0.430,0.0-2.0,Huge (20+),110,True,100.0
2024-11-22,arkansas_vs_little rock_20241122,arkansas,Little Rock,-21.0,-6.114147186279297,12.0,True,arkansas,0.3696570812363781,0.8934570812363781,0.365-0.370,6.0-8.0,Huge (20+),110,True,100.0
2024-11-25,arkansas_vs_maryland eastern shore_20241125,arkansas,Maryland Eastern Shore,-34.5,-7.865598678588867,74.0,True,arkansas,0.45442366423270075,0.9782236642327008,0.450-0.455,6.0-8.0,Huge (20+),110,False,-110.0
2024-12-07,arkansas_vs_utsa_20241207,arkansas,UTSA,-19.5,1.16754150390625,15.0,True,arkansas,0.42658179209880664,0.9503817920988067,0.425-0.430,0.0-2.0,Large (12-20),110,False,-110.0
2024-12-14,arkansas_vs_central arkansas_20241214,arkansas,Central Arkansas,-27.5,-3.5606002807617188,25.0,True,arkansas,0.4445211411840586,0.9683211411840587,0.440-0.445,2.0-4.0,Huge (20+),110,True,100.0
2024-12-21,arkansas_vs_north carolina a&t_20241221,arkansas,North Carolina A&T,-29.5,-5.180166244506836,28.0,True,arkansas,0.44614650514437926,0.9699465051443793,0.445-0.450,4.0-6.0,Huge (20+),110,True,100.0
2024-12-30,arkansas_vs_oakland_20241230,arkansas,Oakland,-16.5,-0.3329505920410156,30.0,True,arkansas,0.385867224376636,0.909667224376636,0.385-0.390,0.0-2.0,Large (12-20),110,False,-110.0
2025-01-25,arkansas_vs_oklahoma_20250125,arkansas,Oklahoma,-3.5,-1.241419553756714,-3.0,True,arkansas,0.05617100089785054,0.5799710008978506,0.055-0.060,0.0-2.0,Small (3-7),110,True,100.0
2025-02-12,arkansas_vs_louisiana state_20250212,arkansas,Louisiana State,-9.5,-3.882606029510498,12.0,True,arkansas,0.16670576419300864,0.6905057641930087,0.165-0.170,2.0-4.0,Medium (7-12),110,False,-110.0
2025-02-26,arkansas_vs_texas_20250226,arkansas,Texas,-2.0,0.8002538681030273,5.0,True,arkansas,0.07489637358694368,0.5986963735869437,0.070-0.075,0.0-2.0,Pick'em (< 3),110,True,100.0
2025-03-12,arkansas_vs_south carolina_20250312,arkansas,South Carolina,-4.0,0.9617524147033693,4.0,True,arkansas,0.14634076257903994,0.67014076257904,0.145-0.150,0.0-2.0,Small (3-7),110,False,-110.0
2024-11-27,arkansas-little-rock_vs_maryland eastern shore_20241127,arkansas-little-rock,Maryland Eastern Shore,-18.0,-6.988863945007324,19.0,True,arkansas-little-rock,0.3044136268755049,0.8282136268755049,0.300-0.305,6.0-8.0,Large (12-20),110,False,-110.0
2024-12-04,arkansas-little-rock_vs_central arkansas_20241204,arkansas-little-rock,Central Arkansas,-9.5,-1.0417070388793943,6.0,True,arkansas-little-rock,0.2462028973343181,0.7700028973343181,0.245-0.250,0.0-2.0,Medium (7-12),110,True,100.0
2024-12-19,arkansas-little-rock_vs_siu edwardsville_20241219,arkansas-little-rock,SIU Edwardsville,-3.5,-0.9718587398529052,4.0,True,arkansas-little-rock,0.06552194337558614,0.5893219433755862,0.065-0.070,0.0-2.0,Small (3-7),110,False,-110.0
2025-01-09,arkansas-little-rock_vs_morehead state_20250109,arkansas-little-rock,Morehead State,-4.0,2.169280529022217,-6.0,True,arkansas-little-rock,0.18329688197275873,0.7070968819727588,0.180-0.185,2.0-4.0,Small (3-7),110,False,-110.0
2025-01-12,arkansas-little-rock_vs_southern indiana_20250112,arkansas-little-rock,Southern Indiana,-5.5,1.874433517456055,20.0,True,arkansas-little-rock,0.2176446079477916,0.7414446079477917,0.215-0.220,0.0-2.0,Small (3-7),110,True,100.0
2025-01-27,arkansas-little-rock_vs_eastern illinois_20250127,arkansas-little-rock,Eastern Illinois,-10.5,-3.167384147644043,-2.0,True,arkansas-little-rock,0.2164977235982284,0.7402977235982284,0.215-0.220,2.0-4.0,Medium (7-12),110,True,100.0
2025-01-30,arkansas-little-rock_vs_tennessee state_20250130,arkansas-little-rock,Tennessee State,-6.5,-1.2723970413208008,-2.0,True,arkansas-little-rock,0.15468112797294664,0.6784811279729467,0.150-0.155,0.0-2.0,Small (3-7),110,True,100.0
2025-02-01,arkansas-little-rock_vs_ut martin_20250201,arkansas-little-rock,UT Martin,-3.5,1.2510056495666504,18.0,True,arkansas-little-rock,0.1396518591210434,0.6634518591210434,0.135-0.140,0.0-2.0,Small (3-7),110,True,100.0
2025-02-11,arkansas-little-rock_vs_southeast missouri state_20250211,arkansas-little-rock,Southeast Missouri State,-4.5,-0.0803132057189941,-12.0,True,arkansas-little-rock,0.12900317468524347,0.6528031746852435,0.125-0.130,0.0-2.0,Small (3-7),110,True,100.0
2025-02-20,arkansas-little-rock_vs_lindenwood_20250220,arkansas-little-rock,Lindenwood,-9.0,-0.8880014419555664,-1.0,True,arkansas-little-rock,0.23732495227301675,0.7611249522730168,0.235-0.240,0.0-2.0,Medium (7-12),110,True,100.0
2025-02-22,arkansas-little-rock_vs_western illinois_20250222,arkansas-little-rock,Western Illinois,-10.5,1.3970422744750977,14.0,True,arkansas-little-rock,0.32167954172317603,0.8454795417231761,0.320-0.325,0.0-2.0,Medium (7-12),110,True,100.0
2025-03-06,arkansas-little-rock_vs_ut martin_20250306,arkansas-little-rock,UT Martin,-5.0,-1.8657236099243164,5.0,True,arkansas-little-rock,0.08630504010940432,0.6101050401094044,0.085-0.090,0.0-2.0,Small (3-7),110,True,100.0
2025-02-01,arkansas-pine-bluff_vs_mississippi valley state_20250201,arkansas-pine-bluff,Mississippi Valley State,-13.0,-5.326592445373535,-3.0,True,arkansas-pine-bluff,0.22574762575770768,0.7495476257577077,0.225-0.230,4.0-6.0,Large (12-20),110,True,100.0
2025-02-17,arkansas-pine-bluff_vs_alabama a&m_20250217,arkansas-pine-bluff,Alabama A&M,2.0,2.8874905705451965,-14.0,True,arkansas-pine-bluff,0.00785370229856408,0.5316537022985641,0.005-0.010,2.0-4.0,Pick'em (< 3),110,False,-110.0
2024-11-16,arkansas-state_vs_stephen f. austin_20241116,arkansas-state,Stephen F. Austin,-9.5,0.208806037902832,10.0,True,arkansas-state,0.27630844674151,0.80010844674151,0.275-0.280,0.0-2.0,Medium (7-12),110,True,100.0
2024-11-29,arkansas-state_vs_indiana state_20241129,arkansas-state,Indiana State,-9.0,1.9916582107543943,5.0,True,arkansas-state,0.304017375794435,0.827817375794435,0.300-0.305,0.0-2.0,Medium (7-12),110,False,-110.0
2024-11-30,arkansas-state_vs_rice_20241130,arkansas-state,Rice,-8.5,-1.5173711776733398,-8.0,True,arkansas-state,0.20677038740807696,0.730570387408077,0.205-0.210,0.0-2.0,Medium (7-12),110,True,100.0
2024-12-01,arkansas-state_vs_hofstra_20241201,arkansas-state,Hofstra,-6.0,2.171462059020996,-2.0,True,arkansas-state,0.23886599361782535,0.7626659936178254,0.235-0.240,2.0-4.0,Small (3-7),110,False,-110.0
2024-12-05,arkansas-state_vs_jackson state_20241205,arkansas-state,Jackson State,-16.5,4.110767364501953,2.0,True,arkansas-state,0.42619792699371806,0.9499979269937181,0.425-0.430,4.0-6.0,Large (12-20),110,False,-110.0
2024-12-12,arkansas-state_vs_ut arlington_20241212,arkansas-state,UT Arlington,-8.0,3.1006364822387695,4.0,True,arkansas-state,0.30622510698951066,0.8300251069895107,0.305-0.310,2.0-4.0,Medium (7-12),110,False,-110.0
2024-12-21,arkansas-state_vs_coastal carolina_20241221,arkansas-state,Coastal Carolina,-14.5,-2.1071157455444336,30.0,True,arkansas-state,0.33070890432118005,0.8545089043211801,0.330-0.335,2.0-4.0,Large (12-20),110,False,-110.0
2025-01-16,arkansas-state_vs_louisiana_20250116,arkansas-state,Louisiana,-16.5,-1.8013916015625,20.0,True,arkansas-state,0.3670838549737544,0.8908838549737544,0.365-0.370,0.0-2.0,Large (12-20),110,False,-110.0
2025-01-18,arkansas-state_vs_georgia state_20250118,arkansas-state,Georgia State,-16.5,-1.7519102096557615,26.0,True,arkansas-state,0.36776911253570266,0.8915691125357027,0.365-0.370,0.0-2.0,Large (12-20),110,False,-110.0
2025-01-23,arkansas-state_vs_appalachian state_20250123,arkansas-state,Appalachian State,-7.5,-2.7937583923339844,10.0,True,arkansas-state,0.13822250259809488,0.6620225025980949,0.135-0.140,2.0-4.0,Medium (7-12),110,False,-110.0
2025-01-25,arkansas-state_vs_texas state_20250125,arkansas-state,Texas State,-10.0,0.622248649597168,15.0,True,arkansas-state,0.2963647517814033,0.8201647517814034,0.295-0.300,0.0-2.0,Medium (7-12),110,True,100.0
2025-02-12,arkansas-state_vs_southern mississippi_20250212,arkansas-state,Southern Mississippi,-15.5,-0.5438098907470703,34.0,True,arkansas-state,0.37060980864743687,0.8944098086474369,0.370-0.375,0.0-2.0,Large (12-20),110,False,-110.0
2025-02-15,arkansas-state_vs_troy_20250215,arkansas-state,Troy,-6.5,-1.816749095916748,-1.0,True,arkansas-state,0.1374872348135554,0.6612872348135554,0.135-0.140,0.0-2.0,Small (3-7),110,True,100.0
2025-02-19,arkansas-state_vs_south alabama_20250219,arkansas-state,South Alabama,-8.0,-0.0807275772094726,-4.0,True,arkansas-state,0.23228327235431967,0.7560832723543197,0.230-0.235,0.0-2.0,Medium (7-12),110,True,100.0
2025-02-22,arkansas-state_vs_louisianaâmonroe_20250222,arkansas-state,LouisianaâMonroe,-22.5,-2.724275588989258,25.0,True,arkansas-state,0.42021739034329986,0.9440173903432999,0.420-0.425,2.0-4.0,Huge (20+),110,False,-110.0
2025-03-08,arkansas-state_vs_marshall_20250308,arkansas-state,Marshall,-8.5,-1.6322002410888672,3.0,True,arkansas-state,0.20352925219184603,0.7273292521918461,0.200-0.205,0.0-2.0,Medium (7-12),110,True,100.0
2025-03-09,arkansas-state_vs_south alabama_20250309,arkansas-state,South Alabama,-3.5,2.351011276245117,3.0,True,arkansas-state,0.17379230548565971,0.6975923054856598,0.170-0.175,2.0-4.0,Small (3-7),110,False,-110.0
2025-03-10,arkansas-state_vs_troy_20250310,arkansas-state,Troy,-3.0,-1.320425510406494,-13.0,True,arkansas-state,0.035898669162722996,0.559698669162723,0.035-0.040,0.0-2.0,Small (3-7),110,True,100.0
2025-03-18,arkansas-state_vs_saint louis_20250318,arkansas-state,Saint Louis,-6.0,-0.1726160049438476,25.0,True,arkansas-state,0.17307978138205427,0.6968797813820543,0.170-0.175,0.0-2.0,Small (3-7),110,False,-110.0
2024-12-22,army_vs_binghamton_20241222,army,Binghamton,-4.0,2.33315372467041,-10.0,True,army,0.18812182943415412,0.7119218294341542,0.185-0.190,2.0-4.0,Small (3-7),110,False,-110.0
2024-12-29,army_vs_utsa_20241229,army,UTSA,2.5,3.273460865020752,3.0,True,army,0.003795531846218614,0.5275955318462187,0.000-0.005,2.0-4.0,Pick'em (< 3),110,True,100.0
2025-01-08,army_vs_loyola (md)_20250108,army,Loyola (MD),-3.0,0.3842859268188476,2.0,True,army,0.09476679197315008,0.6185667919731501,0.090-0.095,0.0-2.0,Small (3-7),110,False,-110.0
2025-01-15,army_vs_lafayette_20250115,army,Lafayette,-1.5,1.322124719619751,2.0,True,army,0.07564680863508899,0.599446808635089,0.075-0.080,0.0-2.0,Pick'em (< 3),110,True,100.0
2025-01-18,army_vs_boston university_20250118,army,Boston University,-2.5,1.2426908016204834,6.0,True,army,0.10677168179677254,0.6305716817967726,0.105-0.110,0.0-2.0,Pick'em (< 3),110,True,100.0
2025-01-26,army_vs_navy_20250126,army,Navy,-2.5,0.5062861442565918,-13.0,True,army,0.0819469706809447,0.6057469706809447,0.080-0.085,0.0-2.0,Pick'em (< 3),110,False,-110.0
2025-02-05,army_vs_holy cross_20250205,army,Holy Cross,-4.5,0.9349331855773926,3.0,True,army,0.16110781947864483,0.6849078194786449,0.160-0.165,0.0-2.0,Small (3-7),110,False,-110.0
2025-02-08,army_vs_bucknell_20250208,army,Bucknell,1.5,2.837801694869995,6.0,True,army,0.023833735899653985,0.547633735899654,0.020-0.025,2.0-4.0,Pick'em (< 3),110,True,100.0
2025-02-19,army_vs_american_20250219,army,American,-1.5,-0.567848265171051,7.0,True,army,0.009442025069596682,0.5332420250695967,0.005-0.010,0.0-2.0,Pick'em (< 3),110,False,-110.0
2025-03-01,army_vs_lehigh_20250301,army,Lehigh,-4.5,0.2061958312988281,-22.0,True,army,0.13822103939610952,0.6620210393961096,0.135-0.140,0.0-2.0,Small (3-7),110,False,-110.0
2024-11-18,auburn_vs_north alabama_20241118,auburn,North Alabama,-28.5,-5.664514541625977,33.0,True,auburn,0.43930947019653943,0.9631094701965395,0.435-0.440,4.0-6.0,Huge (20+),110,False,-110.0
2024-11-25,auburn_vs_iowa state_20241125,auburn,Iowa State,-3.5,-1.2159855365753174,2.0,True,auburn,0.05705586346408931,0.5808558634640894,0.055-0.060,0.0-2.0,Small (3-7),110,True,100.0
2024-11-26,auburn_vs_north carolina_20241126,auburn,North Carolina,-3.5,-0.7709243297576904,13.0,True,auburn,0.07245091123961556,0.5962509112396156,0.070-0.075,0.0-2.0,Small (3-7),110,False,-110.0
2024-11-27,auburn_vs_memphis_20241127,auburn,Memphis,-9.0,-3.983344078063965,14.0,True,auburn,0.14807223405719783,0.6718722340571979,0.145-0.150,2.0-4.0,Medium (7-12),110,False,-110.0
2024-12-08,auburn_vs_richmond_20241208,auburn,Richmond,-29.0,-3.443115234375,44.0,True,auburn,0.45089156993267787,0.9746915699326779,0.450-0.455,2.0-4.0,Huge (20+),110,False,-110.0
2024-12-14,auburn_vs_ohio state_20241214,auburn,Ohio State,-12.5,-3.756325721740722,38.0,True,auburn,0.25334339158802377,0.7771433915880238,0.250-0.255,2.0-4.0,Large (12-20),110,False,-110.0
2024-12-17,auburn_vs_georgia state_20241217,auburn,Georgia State,-39.5,-6.532344818115234,41.0,True,auburn,0.46727262153600924,0.9910726215360093,0.465-0.470,6.0-8.0,Huge (20+),110,False,-110.0
2024-12-21,auburn_vs_purdue_20241221,auburn,Purdue,-10.0,-1.436783790588379,18.0,True,auburn,0.24884668294652945,0.7726466829465295,0.245-0.250,0.0-2.0,Medium (7-12),110,False,-110.0
2024-12-30,auburn_vs_monmouth_20241230,auburn,Monmouth,-37.0,1.366058349609375,29.0,True,auburn,0.47205155846376556,0.9958515584637656,0.470-0.475,0.0-2.0,Huge (20+),110,False,-110.0
2025-01-04,auburn_vs_missouri_20250104,auburn,Missouri,-18.0,-4.067093849182129,16.0,True,auburn,0.3559870529881246,0.8797870529881247,0.355-0.360,4.0-6.0,Large (12-20),110,True,100.0
2025-01-14,auburn_vs_mississippi state_20250114,auburn,Mississippi State,-7.5,2.625768661499023,22.0,True,auburn,0.28566511556897956,0.8094651155689796,0.285-0.290,2.0-4.0,Medium (7-12),110,True,100.0
2025-01-25,auburn_vs_tennessee_20250125,auburn,Tennessee,-7.0,-0.2690701484680176,2.0,True,auburn,0.19963431595409942,0.7234343159540995,0.195-0.200,0.0-2.0,Medium (7-12),110,True,100.0
2025-02-04,auburn_vs_oklahoma_20250204,auburn,Oklahoma,-17.0,-2.740388870239258,28.0,True,auburn,0.36083634599555936,0.8846363459955594,0.360-0.365,2.0-4.0,Large (12-20),110,False,-110.0
2025-02-08,auburn_vs_florida_20250208,auburn,Florida,-11.0,-5.131720066070557,-9.0,True,auburn,0.17431247296141195,0.698112472961412,0.170-0.175,4.0-6.0,Medium (7-12),110,True,100.0
2025-02-19,auburn_vs_arkansas_20250219,auburn,Arkansas,-16.0,-3.446205139160156,7.0,True,auburn,0.33354353099609335,0.8573435309960934,0.330-0.335,2.0-4.0,Large (12-20),110,True,100.0
2025-02-22,auburn_vs_georgia_20250222,auburn,Georgia,-15.0,-3.2178268432617188,12.0,True,auburn,0.31952351730057993,0.84332351730058,0.315-0.320,2.0-4.0,Large (12-20),110,True,100.0
2025-03-08,auburn_vs_alabama_20250308,auburn,Alabama,-7.5,-1.182146072387695,-2.0,True,auburn,0.18767336157152947,0.7114733615715295,0.185-0.190,0.0-2.0,Medium (7-12),110,True,100.0
2025-03-15,auburn_vs_tennessee_20250315,auburn,Tennessee,-5.0,-1.0988612174987793,-5.0,True,auburn,0.11202886538522738,0.6358288653852274,0.110-0.115,0.0-2.0,Small (3-7),110,True,100.0
2025-03-22,auburn_vs_creighton_20250322,auburn,Creighton,-9.0,-1.631941795349121,12.0,True,auburn,0.21746997296344905,0.7412699729634491,0.215-0.220,0.0-2.0,Medium (7-12),110,False,-110.0
2025-03-28,auburn_vs_michigan_20250328,auburn,Michigan,-8.5,-0.8388252258300781,13.0,True,auburn,0.2254194240386117,0.7492194240386117,0.225-0.230,0.0-2.0,Medium (7-12),110,False,-110.0
2025-03-30,auburn_vs_michigan state_20250330,auburn,Michigan State,-5.5,0.2647404670715332,6.0,True,auburn,0.17118606956246218,0.6949860695624622,0.170-0.175,0.0-2.0,Small (3-7),110,True,100.0
2025-04-05,auburn_vs_florida_20250405,auburn,Florida,2.0,5.173184394836426,-6.0,True,auburn,0.08762641585809128,0.6114264158580913,0.085-0.090,4.0-6.0,Pick'em (< 3),110,False,-110.0
2025-01-09,austin-peay_vs_west georgia_20250109,austin-peay,West Georgia,-8.0,-3.218177795410156,-4.0,True,austin-peay,0.14063412614116844,0.6644341261411685,0.140-0.145,2.0-4.0,Medium (7-12),110,True,100.0
2025-01-30,austin-peay_vs_bellarmine_20250130,austin-peay,Bellarmine,-8.5,-1.6604838371276855,9.0,True,austin-peay,0.2027271961904864,0.7265271961904864,0.200-0.205,0.0-2.0,Medium (7-12),110,False,-110.0
2025-02-08,austin-peay_vs_central arkansas_20250208,austin-peay,Central Arkansas,-9.5,-3.6096248626708984,23.0,True,austin-peay,0.17497728469624851,0.6987772846962486,0.170-0.175,2.0-4.0,Medium (7-12),110,False,-110.0
2025-02-15,austin-peay_vs_stetson_20250215,austin-peay,Stetson,-9.5,-0.5853910446166992,13.0,True,austin-peay,0.25754396067825047,0.7813439606782505,0.255-0.260,0.0-2.0,Medium (7-12),110,False,-110.0
